Spot ID,Name,Latitude,Longitude
20188,New Smyrna Beach,29.04622,-80.90032
505,Dunedin Causeway,28.05576,-82.80705
150071,520 Slick-Banana River,28.36485,-80.649
181988,Melbourne South DB8,28.06739,-80.58399
27042,Cocoa Beach Club,28.31216,-80.63309
96319,Matanzas-SummerHouse,29.71861,-81.23154
93469,Parrish Park North,28.63362,-80.8075
13936,Land o' Lakes,28.19014,-82.5182
2337,St. George Island,29.66601,-84.85894
13878,St Augustine-Inland,29.91535,-81.32982
2234,Weeki Wachee-Inland,28.52375,-82.573
13937,Orlando Reedy Lake,28.44185,-81.63177
610892,Grand Isle Multiplex,29.23172,-89.99737
13935,Orlando Spring Lake,28.65626,-81.41288
13934,Griffin,28.08231,-82.03944
14703,Palm Bay-Inland,28.04345,-80.64229
1269,Fred Howard Park Causeway,28.1533,-82.80118
490,St. Aug. Beach Pier,29.85724,-81.26373
624,Patrick AFB,28.2243,-80.6154
536195,Palm Bay Point,28.03248,-80.57622
49572,Ponce Inlet Jetty,29.078,-80.92
590676,Fuerteventura-Rene Egli,28.13407,-14.24293
527740,Coquina Ridge,28.17942,-80.64906
492,Canaveral Buoy,28.522,-80.188
10671,Trident Pier,28.415,-80.593
16475,Fuerteventura Airport,28.45,-13.87
16480,Tenerife-El Medano,28.05,-16.57
18667,CC Air Force,28.47467,-80.57437
51238,Bald Point,29.92216,-84.33442
85482,Flagler Ave Lifeguard,29.038,-80.895
625,Melbourne Airport,28.0997,-80.6356
623,Space Coast Airport,28.5075,-80.7976
16481,Tenerife Norte,28.48807,-16.35768
161634,Melbourne Beach,28.06411,-80.56511
548,NASA Shuttle,28.59872,-80.68153
555,Orlando Intl Airport,28.4182,-81.3241
860,West Tampa Buoy,28.5,-84.517
1055,Grand Isle USCG,29.2647,-89.9576
18724,NSB Airport,29.05686,-80.9491
114713,IR Club,28.33411,-80.71711
618,Daytona Airport,29.1735,-81.0719
27946,Canaveral East Buoy,28.903,-78.464
556,Orlando Executive,28.5465,-81.3354
559,Leesburg,28.8214,-81.8097
17985,St. Aug. Airport,29.9592,-81.341
48120,Lake Louisa,28.4655,-81.7635
161600,Ozello,28.87011,-82.66911
575044,FSWN Flagler County EM Marinelan FL US WEATHERSTEM,29.66915,-81.21309
588999,In the Flow-Fort Pierce,28.41086,-80.62499
17844,Gainesville,29.6917,-82.276
182128,Crystal Beach,28.088,-82.781
182146,St. George Island Bridge,29.714,-84.887
1056,SW Pass,28.90594,-89.4287
14202,Cedar Key Harbor,29.13385,-83.03089
16479,Lanzarote Aero,28.9417,-13.6072
46562,Shell Beach,29.8681,-89.6732
166697,KSC Tower 2SE,28.4443,-80.5621
168224,Bay Gardene,29.58583,-89.60611
171110,KSC Tower 1,28.4338,-80.5734
181197,Turtle Shores,29.978,-81.314
181249,SB Lake Shepard,28.194,-80.609
569962,Jetty Park AIB,28.40832,-80.58492
620,Sanford,28.7795,-81.2436
10040,Hastings,29.69332,-81.44485
10257,Lake Tohopekaliga,28.14,-81.35139
18175,Ocala Airport,29.1636,-82.221
18860,Ormond Airport,29.3009,-81.111
51207,Tomoka,29.3133,-81.1058
90453,Vermilion 331A,29.229,-87.781
161654,Reynolds Park,29.98911,-81.66411
166718,Cape Canaveral KSC1102,28.5697,-80.5864
186177,FW0175 Merritt Island FL US,28.4595,-80.7205
187277,St. George Island Bridge FL US,29.71361,-84.88739
567496,Riveredge Dr,28.54429,-80.78774
575054,FSWN Beach Safety Headquarters D FL US WEATHERSTEM,29.21886,-81.00357
615708,Riverview Dr,28.06327,-80.59191
632374,S Miramar Ave,28.08113,-80.5621
853,Brooksville Airport,28.4739,-82.4537
1054,Mobile South Buoy,29.212,-88.207
2153,SW Pass Pilot Station,28.93212,-89.407
5432,Dundee,28.00967,-81.5995
16477,La Palma,28.62,-17.75
18334,Kissimmee Airport,28.2924,-81.4371
30401,Apalachicola,29.7245,-84.9804
71458,Izana,28.31667,-16.5
84836,Arrecife-Alta Vista,28.97901,-13.54601
91687,Keystone Airpark,29.8452,-82.0455
97565,Deland Municipal Sidney H Taylor Field,29.06703,-81.28375
100178,Zephyrhills Airport,28.22819,-82.15589
112725,Las Chafiras,28.05811,-16.61811
147622,Roque Muchachos,28.75711,-17.88511
147923,Larkin Field,29.6586,-81.6889
152831,EW6604 Crescent City FL US,29.38533,-81.4725
158545,Phoenix,29.66211,-89.99611
162992,Lake Mary Jane,28.38633,-81.17883
165736,San Cristobal,28.48311,-16.31511
166359,Taco,28.44711,-16.30411
166701,KSC Tower 108,28.5359,-80.5748
166702,KSC Tower 211,28.6065,-80.6242
166706,Home Point-Tower 403,28.4586,-80.5923
